Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
192;21100242814;eLife;2050084X;6,079;Q1;2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)"
193;17664;American Journal of Psychiatry;0002953X, 15357228;6,071;Q1;2019;Psychiatry and Mental Health (Q1)
194;20810;Immunological Reviews;01052896, 1600065X;6,063;Q1;2019;"Immunology (Q1); Immunology and Allergy (Q1)"
195;21100457028;Science advances;23752548;6,062;Q1;2019;Multidisciplinary (Q1)
196;14308;Biological Psychiatry;00063223, 18732402;6,059;Q1;2019;Biological Psychiatry (Q1)
197;21100201068;Cell Reports;22111247;6,058;Q1;2019;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
198;3600148102;Alzheimer's and Dementia;15525279, 15525260;6,012;Q1;2019;"Cellular and Molecular Neuroscience (Q1); Developmental Neuroscience (Q1); Epidemiology (Q1); Geriatrics and Gerontology (Q1); Health Policy (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1)"
199;16929;American Sociological Review;00031224, 19398271;5,992;Q1;2019;Sociology and Political Science (Q1)
200;21100826360;JAMA Cardiology;23806583, 23806591;5,976;Q1;2019;Cardiology and Cardiovascular Medicine (Q1)
201;15870;Journal of Clinical Investigation;00219738, 15588238;5,973;Q1;2019;Medicine (miscellaneous) (Q1)
202;19700173023;Living Reviews in Solar Physics;16144961, 23673648;5,959;Q1;2019;"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)"
203;19700176402;Cold Spring Harbor perspectives in biology;19430264;5,926;Q1;2019;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
204;16715;Annual Review of Phytopathology;00664286, 15452107;5,919;Q1;2019;Plant Science (Q1)
205;21365;Trends in Immunology;14714906, 14714981;5,917;Q1;2019;"Immunology (Q1); Immunology and Allergy (Q1)"
206;85291;JAMA - Journal of the American Medical Association;15383598, 00987484, 00029955;5,913;Q1;2019;Medicine (miscellaneous) (Q1)
207;21100831443;Nature Biomedical Engineering;2157846X;5,887;Q1;2019;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Computer Science Applications (Q1); Medicine (miscellaneous) (Q1)"
208;23183;European Heart Journal;15229645, 0195668X;5,883;Q1;2019;Cardiology and Cardiovascular Medicine (Q1)
209;18000;American Journal of Respiratory and Critical Care Medicine;1073449X, 15354970;5,882;Q1;2019;"Critical Care and Intensive Care Medicine (Q1); Pulmonary and Respiratory Medicine (Q1)"
210;29488;Progress in Particle and Nuclear Physics;1466410;5,882;Q1;2019;Nuclear and High Energy Physics (Q1)
211;25143;Advanced Functional Materials;1616301X;5,875;Q1;2019;"Biomaterials (Q1); Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Electrochemistry (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
212;15557;American Political Science Review;15375943, 00030554;5,872;Q1;2019;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
213;19133;Annual Review of Entomology;00664170, 15454487;5,869;Q1;2019;"Ecology, Evolution, Behavior and Systematics (Q1); Insect Science (Q1)"
214;26756;Astronomy and Astrophysics Review;09354956, 14320754;5,86;Q1;2019;"Astronomy and Astrophysics (Q1); Space and Planetary Science (Q1)"
215;23262;Inventiones Mathematicae;00209910, 14321297;5,848;Q1;2019;Mathematics (miscellaneous) (Q1)
216;15090;Progress in Retinal and Eye Research;13509462, 18731635;5,834;Q1;2019;"Ophthalmology (Q1); Sensory Systems (Q1)"
217;29838;Journal of Accounting and Economics;1654101;5,821;Q1;2019;"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)"
218;17853;Nano Letters;15306992, 15306984;5,786;Q1;2019;"Bioengineering (Q1); Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Nanoscience and Nanotechnology (Q1)"
219;24527;Acta Mathematica;15962;5,766;Q1;2019;Mathematics (miscellaneous) (Q1)
220;21789;Manufacturing and Service Operations Management;15265498, 15234614;5,732;Q1;2019;"Management Science and Operations Research (Q1); Strategy and Management (Q1)"
221;21100924211;Small Methods;23669608;5,723;Q1;2019;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
222;17600155041;Nature Geoscience;17520908, 17520894;5,685;Q1;2019;Earth and Planetary Sciences (miscellaneous) (Q1)
223;6400153126;Theoretical Economics;15557561;5,672;Q1;2019;Economics, Econometrics and Finance (miscellaneous) (Q1)
224;19584;Annual Review of Public Health;01637525, 15452093;5,656;Q1;2019;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
225;18555;Journal of Cell Biology;15408140, 00219525;5,646;Q1;2019;"Cell Biology (Q1); Medicine (miscellaneous) (Q1)"
226;17700156440;Nature Reviews Endocrinology;17595037, 17595029;5,634;Q1;2019;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
227;21100197947;Nano Energy;22112855;5,633;Q1;2019;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
228;144840;PLoS Medicine;15491277, 15491676;5,616;Q1;2019;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)"
229;21100831440;Nature Ecology and Evolution;2397334X;5,603;Q1;2019;"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1)"
230;21100407195;Optica;23342536;5,6;Q1;2019;"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1)"
231;19700182758;Nature Communications;20411723;5,569;Q1;2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
232;22324;Organization Science;15265455, 10477039;5,557;Q1;2019;"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)"
233;23188;European Journal of Heart Failure;13889842, 18790844;5,556;Q1;2019;Cardiology and Cardiovascular Medicine (Q1)
234;21100854197;Journal of Cellular Immunotherapy;23521775;5,517;Q1;2019;Immunology and Allergy (Q1)
235;21100416121;Nature Plants;2055026X;5,517;Q1;2019;Plant Science (Q1)
236;19708;FEMS Microbiology Reviews;01686445, 15746976;5,485;Q1;2019;"Infectious Diseases (Q1); Microbiology (Q1)"
237;17555;Journal of Monetary Economics;3043932;5,474;Q1;2019;"Economics and Econometrics (Q1); Finance (Q1)"
238;23011;Economic Journal;14680297, 00130133;5,453;Q1;2019;Economics and Econometrics (Q1)
239;21119;International Materials Reviews;09506608, 17432804;5,448;Q1;2019;"Materials Chemistry (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Metals and Alloys (Q1)"
240;28096;Accounting Review;14826;5,446;Q1;2019;"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)"
241;21307;Management Science;00251909, 15265501;5,439;Q1;2019;"Management Science and Operations Research (Q1); Strategy and Management (Q1)"
242;22687;Angewandte Chemie - International Edition;14337851, 15213773;5,438;Q1;2019;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
243;25454;Blood;15280020, 00064971;5,416;Q1;2019;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
244;14317;Brain;14602156, 00068950;5,408;Q1;2019;"Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1)"
245;16594;Plant Cell;1532298X, 10404651;5,399;Q1;2019;"Cell Biology (Q1); Plant Science (Q1)"
246;28371;Hepatology;02709139, 15273350;5,377;Q1;2019;"Hepatology (Q1); Medicine (miscellaneous) (Q1)"
247;12459;Journal of the National Cancer Institute;14602105, 00278874;5,356;Q1;2019;"Cancer Research (Q1); Oncology (Q1)"
248;24385;Journal of the Academy of Marketing Science;00920703, 15527824;5,309;Q1;2019;"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
249;21100786228;Lancet Gastroenterology and Hepatology, The;24681253;5,299;Q1;2019;"Gastroenterology (Q1); Hepatology (Q1)"
250;21100401152;Microbiome;20492618;5,282;Q1;2019;"Microbiology (Q1); Microbiology (medical) (Q1)"
251;12854;Clinical Psychology Review;18737811, 02727358;5,281;Q1;2019;"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)"
252;21100797856;Journal of Extracellular Vesicles;20013078;5,274;Q1;2019;"Cell Biology (Q1); Histology (Q1)"
253;19700182323;Perspectives on Psychological Science;17456916, 17456924;5,272;Q1;2019;Psychology (miscellaneous) (Q1)
254;17700156408;Nature Reviews Neurology;17594766, 17594758;5,247;Q1;2019;"Cellular and Molecular Neuroscience (Q1); Neurology (clinical) (Q1)"
255;21100278313;Light: Science and Applications;20477538;5,245;Q1;2019;"Atomic and Molecular Physics, and Optics (Q1); Electronic, Optical and Magnetic Materials (Q1)"
256;29263;Clinical Cancer Research;10780432, 15573265;5,241;Q1;2019;"Cancer Research (Q1); Oncology (Q1)"
257;18503;Current Opinion in Cell Biology;09550674, 18790410;5,231;Q1;2019;Cell Biology (Q1)
258;18525;Developmental Cell;15345807, 18781551;5,22;Q1;2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Cell Biology (Q1); Developmental Biology (Q1); Molecular Biology (Q1)"
259;21100926579;Review of Corporate Finance Studies;20469136, 20469128;5,181;Q1;2019;"Business and International Management (Q1); Economics and Econometrics (Q1); Finance (Q1)"
260;21708;Annual Review of Genomics and Human Genetics;15278204, 1545293X;5,179;Q1;2019;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
261;21100241219;JACC: Heart Failure;22131787, 22131779;5,173;Q1;2019;Cardiology and Cardiovascular Medicine (Q1)
262;21121;Proceedings of the National Academy of Sciences of the United States of America;10916490, 00278424;5,165;Q1;2019;Multidisciplinary (Q1)
263;19479;Annual Review of Pharmacology and Toxicology;15454304, 03621642;5,153;Q1;2019;"Pharmacology (Q1); Toxicology (Q1)"
264;73008;Vital and health statistics. Series 2, Data evaluation and methods research;00832057, 23330872;5,138;Q1;2019;"Health Information Management (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
265;21100470165;Advanced Science;21983844;5,133;Q1;2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
266;21100886132;Science Robotics;24709476;5,126;Q1;2019;"Artificial Intelligence (Q1); Computer Science Applications (Q1); Control and Optimization (Q1); Mechanical Engineering (Q1)"
267;19300156903;Foundations and Trends in Machine Learning;19358245, 19358237;5,12;Q1;2019;"Artificial Intelligence (Q1); Human-Computer Interaction (Q1); Software (Q1)"
268;5800173382;ISME Journal;17517362, 17517370;5,073;Q1;2019;"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
269;21100420314;Energy Storage Materials;24058297;5,044;Q1;2019;"Energy Engineering and Power Technology (Q1); Materials Science (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1)"
270;24392;Journal of International Business Studies;00472506, 14786990;4,994;Q1;2019;"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)"
271;26038;Endocrine Reviews;19457189, 0163769X;4,991;Q1;2019;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
272;18232;Journal of Computer-Mediated Communication;10836101;4,987;Q1;2019;"Computer Networks and Communications (Q1); Computer Science Applications (Q1)"
273;23860;Journal of Business Venturing;8839026;4,977;Q1;2019;"Business and International Management (Q1); Management of Technology and Innovation (Q1)"
274;9500153903;Biological Reviews;1469185X, 14647931;4,974;Q1;2019;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
275;21100824912;ACS Central Science;23747951, 23747943;4,964;Q1;2019;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
276;27498;Annual Review of Medicine;1545326X, 00664219;4,948;Q1;2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
277;11600153422;Review of Environmental Economics and Policy;17506824, 17506816;4,923;Q1;2019;"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1)"
278;25936;Duke Mathematical Journal;15477398, 00127094;4,907;Q1;2019;Mathematics (miscellaneous) (Q1)
279;11300153407;JACC: Cardiovascular Imaging;1936878X, 18767591;4,902;Q1;2019;"Cardiology and Cardiovascular Medicine (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
280;14179;Annals of Neurology;15318249, 03645134;4,9;Q1;2019;"Neurology (Q1); Neurology (clinical) (Q1)"
281;26555;Annual Review of Physical Chemistry;0066426X, 15451593;4,888;Q1;2019;Physical and Theoretical Chemistry (Q1)
282;22330;Organizational Research Methods;15527425, 10944281;4,888;Q1;2019;"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)"
283;19939;Trends in Neurosciences;03785912, 01662236, 1878108X;4,871;Q1;2019;Neuroscience (miscellaneous) (Q1)
284;39139;International Organization;15315088, 00208183;4,85;Q1;2019;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
285;19600166310;EMBO Molecular Medicine;17574676, 17574684;4,816;Q1;2019;Molecular Medicine (Q1)
286;13467;Psychological Review;19391471, 0033295X;4,816;Q1;2019;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
287;12094;Journal of the American Statistical Association;01621459, 1537274X;4,814;Q1;2019;"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
288;21100403931;Materials Horizons;20516347, 20516355;4,798;Q1;2019;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Process Chemistry and Technology (Q1)"
289;24870;Journal of Human Resources;15488004, 0022166X;4,777;Q1;2019;"Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)"
290;28996;Journal of Financial Intermediation;10960473, 10429573;4,747;Q1;2019;"Economics and Econometrics (Q1); Finance (Q1)"
291;11600154092;Current Protocols in Bioinformatics;19343396, 1934340X;4,743;Q1;2019;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Structural Biology (Q1)"
292;26574;Annals of Internal Medicine;15393704, 00034819;4,738;Q1;2019;"Internal Medicine (Q1); Medicine (miscellaneous) (Q1)"
293;17700156202;Nature Reviews Nephrology;1759507X, 17595061;4,726;Q1;2019;Nephrology (Q1)
294;13649;Annals of Statistics;905364;4,723;Q1;2019;"Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
295;21149;Leadership Quarterly;10489843;4,694;Q1;2019;"Applied Psychology (Q1); Business and International Management (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)"
296;23063;Circulation Research;00097330, 15244571;4,685;Q1;2019;"Cardiology and Cardiovascular Medicine (Q1); Physiology (Q1)"
297;26463;Progress in Lipid Research;18732194, 01637827;4,682;Q1;2019;"Biochemistry (Q1); Cell Biology (Q1)"
298;19700188320;ACS Catalysis;21555435;4,633;Q1;2019;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
299;20650;Journal of Management Studies;00222380, 14676486;4,608;Q1;2019;"Business and International Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)"
300;21100368204;Cancer Immunology Research;23266066, 23266074;4,598;Q1;2019;"Cancer Research (Q1); Immunology (Q1)"
301;12429;Molecular Cancer;14764598;4,581;Q1;2019;"Cancer Research (Q1); Molecular Medicine (Q1); Oncology (Q1)"
302;12442;Progress in Human Geography;14770288, 03091325;4,568;Q1;2019;Geography, Planning and Development (Q1)
303;22088;EMBO Reports;14693178, 1469221X;4,557;Q1;2019;"Biochemistry (Q1); Genetics (Q1); Molecular Biology (Q1)"
304;17378;Critical Reviews in Biochemistry and Molecular Biology;10409238, 15497798;4,542;Q1;2019;"Biochemistry (Q1); Molecular Biology (Q1)"
305;30039;Journal of Personality and Social Psychology;223514;4,539;Q1;2019;"Social Psychology (Q1); Sociology and Political Science (Q1)"
306;17809;Trends in Plant Science;13601385, 18784372;4,539;Q1;2019;Plant Science (Q1)
307;21100284918;Earth System Science Data;18663516, 18663508;4,532;Q1;2019;Earth and Planetary Sciences (miscellaneous) (Q1)
308;12402;MIS Quarterly: Management Information Systems;02767783, 21629730;4,531;Q1;2019;"Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)"
309;17900156719;International Review of Sport and Exercise Psychology;1750984X, 17509858;4,504;Q1;2019;"Applied Psychology (Q1); Sports Science (Q1)"
310;12977;PLoS Biology;15449173, 15457885;4,488;Q1;2019;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
311;130050;Ocular Surface;15420124;4,487;Q1;2019;Ophthalmology (Q1)
312;21100228519;JAMA Neurology;21686157, 21686149;4,485;Q1;2019;Neurology (clinical) (Q1)
